temp,phi,phip,kf
350.216544566092,0.11655093536159603,0.001,43.06239281671423
350.2102359295786,0.11826197852867831,0.001,42.99450157362255
350.20228668361943,0.11997302169576061,0.001,43.0570482120238
350.1939286212614,0.1216840648628429,0.001,43.03024282291429
350.1871448228745,0.1233951080299252,0.001,42.96240505306993
350.1838305396165,0.1251061511970075,0.001,42.952065224127246
350.1845474542775,0.12681719436408978,0.001,42.98744335206902
350.18779007872445,0.1285282375311721,0.001,42.892593361446465
350.19053039888803,0.13023928069825438,0.001,42.93284224515097
350.19105407219126,0.13195032386533667,0.001,42.955140461602454
350.1898998561037,0.13366136703241896,0.001,42.9392640776673
350.18908578546603,0.13537241019950128,0.001,42.89234052072708
350.1903198539386,0.13708345336658356,0.001,42.85313840904805
350.1938095955282,0.13879449653366585,0.001,42.8407219902564
350.19834613901037,0.14050553970074814,0.001,42.86667168658098
350.20215517113803,0.14221658286783043,0.001,42.88381471751527
350.2038318763386,0.14392762603491274,0.001,42.865450264581206
350.2030080217655,0.14563866920199503,0.001,42.8489570956052
350.2004711145674,0.14734971236907732,0.001,42.80399555629073
350.1976035571032,0.1490607555361596,0.001,42.805478740682425
350.1955579036528,0.15077179870324192,0.001,42.758978977314335
350.1946499449763,0.1524828418703242,0.001,42.753788935842984
350.1945391980914,0.1541938850374065,0.001,42.74251543592134
350.1948620021598,0.15590492820448879,0.001,42.74679883834239
350.19541933926797,0.1576159713715711,0.001,42.72254113528597
350.19605778130926,0.1593270145386534,0.001,42.732706360265055
350.1964770553778,0.16103805770573568,0.001,42.713660529970944
350.19617934249607,0.16274910087281796,0.001,42.712753383112556
350.1946407263559,0.16446014403990025,0.001,42.700465392530155
350.19172056439237,0.16617118720698257,0.001,42.66030157390241
350.18812031960266,0.16788223037406486,0.001,42.66528793552712
350.1854383383283,0.16959327354114714,0.001,42.65280296963295
350.18547865534583,0.17130431670822943,0.001,42.62645570443151
350.18908713537377,0.17301535987531175,0.001,42.55128821335361
350.19521284919443,0.17472640304239404,0.001,42.61220188850419
350.20098786307756,0.17643744620947632,0.001,42.610578303275275
350.2038633206834,0.1781484893765586,0.001,42.61338267691743
350.2028932393258,0.17985953254364093,0.001,42.62557680159409
350.1993980323171,0.18157057571072321,0.001,42.599364323100964
350.1961654064593,0.1832816188778055,0.001,42.542070257839114
350.1953296177029,0.1849926620448878,0.001,42.526450740099556
350.1963505315811,0.1867037052119701,0.001,42.50134010506033
350.1959081753938,0.1884147483790524,0.001,42.49822056267333
350.1900721227194,0.19012579154613468,0.001,42.52561432123479
350.177114882957,0.19183683471321697,0.001,42.531806902919776
350.15887093913807,0.19354787788029926,0.001,42.509117457654966
350.1398422291279,0.19525892104738157,0.001,42.452264214722085
350.1251598335832,0.19696996421446386,0.001,42.40211996905116
350.11799896485047,0.19868100738154615,0.001,42.34584376173948
350.1187285608594,0.20039205054862844,0.001,42.35205948743502
